n_neighbors,n_components,total_clusters,total_outliers,min_cluster_size,max_cluster_size,avg_cluster_size,sil_ex,sil_in,cal_ex,cal_in,div_score,c_v_score,u_mass_score,uci_score,npmi_score
5,5,19,0,6,58,26.473684210526315,0.02530675986887362,0.02530675986887362,8.10909014025721,8.10909014025721,0.5277777777777778,0.6103528246075731,-1.317321997358376,-2.3165417920378233,0.014973759281159056
5,10,19,0,6,44,26.473684210526315,0.038541638980929695,0.038541638980929695,8.19306127571753,8.19306127571753,0.5444444444444444,0.6219029053423879,-1.2182358969444917,-2.2522931615546926,0.019348342317609082
5,15,19,0,6,49,26.473684210526315,0.028711285254695573,0.028711285254695573,8.143794989138316,8.143794989138316,0.5333333333333333,0.6375814264338702,-1.3148299571780926,-1.877530122397341,0.037107511539691856
5,20,19,0,6,52,26.473684210526315,0.024687154617957632,0.024687154617957632,8.069218089215575,8.069218089215575,0.5333333333333333,0.6078190393832854,-1.3915192273473318,-2.3727918394020313,0.015287268649689816
5,25,19,0,4,68,26.473684210526315,0.03442552261640982,0.03442552261640982,8.040937126211151,8.040937126211151,0.5722222222222222,0.6276506587898552,-1.7073835477307964,-2.3423352648084004,0.01813728501819786
5,30,19,0,6,62,26.473684210526315,0.031823409702394646,0.031823409702394646,8.025636524311016,8.025636524311016,0.55,0.6221610551173958,-1.6240688302623907,-2.0685964146609113,0.02667601363897655
5,35,19,0,6,56,26.473684210526315,0.032479100796365054,0.032479100796365054,8.070246199310965,8.070246199310965,0.5611111111111111,0.605688786783577,-1.773190903525442,-2.3154272199897488,0.012200854760021869
5,40,19,0,6,55,26.473684210526315,0.033230896781846514,0.033230896781846514,8.125727103853082,8.125727103853082,0.5444444444444444,0.6278756430080255,-1.4534186913021572,-1.7299913561751352,0.03229373120485972
5,45,19,0,6,57,26.473684210526315,0.020641407757136996,0.020641407757136996,7.91592954762802,7.91592954762802,0.5222222222222223,0.6212127577348189,-1.2228424748589812,-2.324454416089404,0.020820454393861695
5,50,19,0,6,44,26.473684210526315,0.035297968178015,0.035297968178015,8.088871229126584,8.088871229126584,0.5555555555555556,0.6265735832918917,-1.4786636864079032,-1.9931485406957234,0.02768039988808933
5,55,19,0,6,43,26.473684210526315,0.03519553548363014,0.03519553548363014,8.110861324630255,8.110861324630255,0.5388888888888889,0.614176735751463,-1.255576150555136,-2.2144849267911164,0.018977636020911792
5,60,19,0,6,57,26.473684210526315,0.03372406101665556,0.03372406101665556,8.05142307545901,8.05142307545901,0.5666666666666667,0.6066768374051124,-1.6360638839682684,-2.440831620044907,0.011903538974626364
5,65,19,0,6,60,26.473684210526315,0.031778796429242494,0.031778796429242494,7.914515736890878,7.914515736890878,0.5333333333333333,0.6256321167241674,-1.35181313887089,-1.940894578626972,0.027649747375659648
5,70,19,0,6,57,26.473684210526315,0.024579531005237094,0.024579531005237094,8.068299539621997,8.068299539621997,0.5777777777777777,0.5943689642045278,-1.7900815931068723,-2.8054175126819363,-0.00859142714647263
5,75,19,0,6,56,26.473684210526315,0.0358038414235855,0.0358038414235855,8.035063622056398,8.035063622056398,0.5722222222222222,0.5836782261577107,-1.9774297644491172,-2.8201071635486255,-0.008819443420530919
5,80,19,0,6,55,26.473684210526315,0.033135615017369294,0.033135615017369294,8.095842212252133,8.095842212252133,0.5444444444444444,0.6143981673478505,-1.7739163581186057,-2.1684456070923037,0.023422551306815458
10,5,19,0,6,43,26.473684210526315,0.03855444329011653,0.03855444329011653,8.326512599971652,8.326512599971652,0.5555555555555556,0.6077253066528134,-1.4699681899228036,-2.499041300092087,0.009609908590110537
10,10,19,0,7,65,26.473684210526315,0.03795026029743117,0.03795026029743117,8.193357915839927,8.193357915839927,0.6055555555555555,0.5926990511231508,-2.433840960915054,-2.4099836870576135,0.013642959684466011
10,15,19,0,11,51,26.473684210526315,0.028734342503729332,0.028734342503729332,8.348912882508182,8.348912882508182,0.5111111111111111,0.629942178645676,-0.9982823638551253,-2.549707419717121,0.007640876638837494
10,20,19,0,6,50,26.473684210526315,0.027549307904656702,0.027549307904656702,8.229046314682234,8.229046314682234,0.5222222222222223,0.5898152237778975,-1.1910790648498926,-2.714375649851124,-0.004116575278344854
10,25,19,0,6,48,26.473684210526315,0.03675114307854401,0.03675114307854401,8.229076646717473,8.229076646717473,0.5055555555555555,0.6143737382293375,-1.1792805404746292,-2.61472786725506,0.004644267766275008
10,30,19,0,6,50,26.473684210526315,0.037695416451204576,0.037695416451204576,8.25736904114659,8.25736904114659,0.5555555555555556,0.5875034310088929,-2.0377895520371254,-2.3124555724551517,0.0073028985987544405
10,35,19,0,12,48,26.473684210526315,0.02820560437523976,0.02820560437523976,8.31425395942251,8.31425395942251,0.5444444444444444,0.5973458307868184,-1.30487011111324,-2.8926727817323905,-0.005127182389869287
10,40,19,0,11,42,26.473684210526315,0.03553584427844481,0.03553584427844481,8.160885232630644,8.160885232630644,0.4888888888888889,0.6088645479786402,-1.2899448677308003,-2.402727878053887,0.0031679565924836966
10,45,19,0,9,45,26.473684210526315,0.026623001919768127,0.026623001919768127,8.15149212029366,8.15149212029366,0.5166666666666667,0.6404495705835946,-1.263168357028611,-1.9329491380071835,0.03199956374818377
10,50,19,0,11,55,26.473684210526315,0.03657105814986192,0.03657105814986192,8.240170848400243,8.240170848400243,0.5277777777777778,0.6019665793776934,-1.4560500595914112,-2.4541265675887667,0.007673780165222398
