n_neighbors,n_components,total_clusters,total_outliers,min_cluster_size,max_cluster_size,avg_cluster_size,sil_ex,sil_in,cal_ex,cal_in,div_score,c_v_score,u_mass_score,uci_score,npmi_score
15,50,56,110,2,35,7.017857142857143,0.052439162178565035,0.005157088104121653,5.37953849664483,4.8068191231183635,0.8,0.3837780231986886,-6.934467856284407,-6.433555469260391,-0.13620097096159253
15,55,65,103,2,35,6.153846153846154,0.05323349105381846,0.0037533375457023217,4.902742013863739,4.308108543921852,0.8369230769230769,0.40414106661241467,-7.751664812672828,-7.038594516745292,-0.15945725608470912
15,60,59,118,2,35,6.52542372881356,0.06732563651001335,0.012533841950640442,5.334712858086907,4.725848902610782,0.823728813559322,0.3905700655971749,-6.832629195989941,-6.669649154443477,-0.14219560962392952
15,65,55,82,2,35,7.654545454545454,0.047295406815777034,0.014185405319775081,5.452870334746728,5.0468600118446885,0.8236363636363636,0.38917366335787396,-7.6230992825356045,-6.453029202151116,-0.1334087301933621
15,70,63,117,2,35,6.126984126984127,0.057664575241125636,0.0032803416791952816,5.027726665929012,4.420205140844654,0.8253968253968254,0.36598586935914557,-7.255566629185141,-6.758213532044585,-0.14528412996305531
15,75,63,109,2,29,6.253968253968254,0.05963304163578723,0.008464467503778533,5.102504046083795,4.469738745835848,0.8015873015873016,0.3769855224504033,-6.843296465420969,-6.435388266147017,-0.13375282649271095
15,80,70,108,2,35,5.642857142857143,0.06335594593878806,0.009297177517713506,4.9562761452787925,4.2886145161953,0.8357142857142857,0.375467198038411,-7.792488871383565,-6.829897230207375,-0.14896314453860918
20,5,59,109,2,35,6.677966101694915,0.044570337834898534,-0.004730207083133504,5.281168133294261,4.6868211838852805,0.8152542372881356,0.3736267877346118,-6.714984426230415,-6.512855095455459,-0.13511307216504664
20,10,57,113,2,35,6.842105263157895,0.062422567785895645,0.011818405098039993,5.403813187480938,4.793382099473903,0.8157894736842105,0.3887840618262785,-7.136432029848763,-6.463290302718555,-0.13853256945973838
20,15,57,149,2,35,6.2105263157894735,0.06690927338265514,-0.0026694601617213466,5.231007494667654,4.557373076302919,0.8035087719298246,0.39363054891470495,-6.651154884201032,-6.249421579043881,-0.11917844269852643
