0
0
-1
2
2
0
0
0
0
0
0
-1
0
0
0
2
0
-1
0
0
0
0
0
0
0
2
0
0
0
-1
0
3
0
-1
0
0
2
3
0
0
0
3
0
3
0
0
0
3
0
-1
0
0
0
1
0
3
0
0
0
0
0
0
0
0
6
6
6
6
6
6
0
9
9
9
9
-1
-1
7
7
9
7
7
9
7
-1
-1
13
6
14
0
13
6
-1
6
6
6
-1
12
12
14
8
11
14
14
12
12
-1
12
12
10
14
12
-1
14
14
9
-1
3
12
10
15
15
14
-1
-1
-1
1
-1
-1
-1
0
8
8
-1
7
-1
-1
8
-1
-1
8
8
4
8
8
-1
5
-1
1
1
-1
1
1
10
5
5
9
9
9
8
8
3
-1
10
8
8
3
5
15
15
15
10
3
1
8
8
4
4
4
-1
-1
8
8
4
8
8
-1
8
8
-1
5
-1
-1
-1
9
-1
-1
6
6
11
-1
8
8
6
5
7
-1
-1
-1
5
8
-1
-1
-1
8
-1
4
0
6
-1
8
-1
3
5
-1
5
-1
6
2
2
-1
11
6
-1
6
8
12
9
9
11
8
-1
8
1
-1
5
3
-1
15
8
8
1
-1
-1
-1
1
1
1
-1
-1
-1
-1
4
-1
4
0
13
11
4
-1
1
1
4
4
4
4
1
-1
1
1
8
6
-1
-1
2
-1
9
-1
1
-1
-1
-1
1
1
6
2
5
-1
11
12
5
5
5
2
15
8
8
8
-1
-1
-1
8
-1
-1
-1
17
8
3
-1
16
16
-1
-1
-1
0
-1
16
17
-1
8
8
1
8
17
16
8
-1
17
17
8
-1
8
8
8
8
-1
8
-1
8
17
-1
-1
17
8
-1
4
-1
16
16
8
16
16
-1
8
8
8
-1
16
16
16
8
8
8
8
16
16
-1
8
8
16
8
3
8
8
2
3
18
-1
-1
10
-1
12
18
11
11
18
1
18
18
11
-1
1
18
8
-1
-1
18
12
12
12
12
-1
8
10
18
18
10
18
-1
-1
-1
-1
-1
-1
-1
-1
-1
10
18
-1
18
11
-1
-1
-1
2
-1
3
11
18
18
13
18
-1
-1
10
2
-1
18
-1
18
2
-1
2
2
2
-1
12
8
-1
10
8
8
10
-1
-1
10
8
11
18
18
18
18
18
-1
18
18
-1
18
-1
10
-1
-1
-1
18
3
18
0
18
18
18
2
-1
8
-1
8
1
18
18
-1
3
0
13
